goods_id,workbook,imgs,sku,name,category,description,recipe_card,tag
XAk6FeXirFOb3oKc,aglOZaREQrwSukAz,"[{'name': '五种芝士蛋糕', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=YOJYejpjoh88VjXX'}, {'name': '五种芝士蛋糕', 'url': 'https://starbucks.joywok.com/api/file/download?id=XTQvTKe54alwbqvP'}, {'name': '芝士组', 'url': 'https://starbucks.joywok.com/api/file/download?id=NFWUUadkxuGOsGVE'}, {'name': '五种芝士蛋糕_A', 'url': 'https://starbucks.joywok.com/api/file/download?id=WLtxcERKtPzKPZse'}, {'name': '5种芝士', 'url': 'https://starbucks.joywok.com/api/file/download?id=yE9E8teAsrCpL2an'}]",11153892双入/11153893单入,五种芝士蛋糕,食品,产品介绍：芝士星人喊你来集合！通过一款美妙的五种芝士蛋糕，带来一场芝士的盛宴！采用奶油芝士搭配酥软的饼干底，马斯卡布尼芝士细腻且略带甜味，与饼干底相得益彰。车达芝士浓厚的口感与高达芝士独特的丝滑口感和奶香味，洒上巴马芝士粉，增添了咸香的层次，整体浓郁香浓、细腻滑顺，每一口都能感受到芝士的独特魅力。推荐话术：这款蛋糕含有5种芝士，整体浓郁香浓、细腻滑顺，每一口都能感受到芝士的独特魅力。要尝试一下吗？建议搭配：饮品 ：红富士拿铁、热美式咖啡冲煮咖啡 ：星巴克圣诞综合咖啡豆温馨提示：伙伴可以在完成试吃后登入电子食品护照【路径：绿围群APP-个人中心-食品护照】，留下美好的试吃回忆~,"[{'name': '五种芝士蛋糕', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=sAqoCPHqBxBBvO0O'}]","11/28上新
12颗星星兑换"
QldF68bjoZ8mV42v,aglOZaREQrwSukAz,"[{'name': '菠菜', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=HF7HzL2CUzW8dwxh'}, {'name': '菠菜', 'url': 'https://starbucks.joywok.com/api/file/download?id=EPFafs6ms1dEA2eo'}, {'name': '菠菜南瓜芝士派', 'url': 'https://starbucks.joywok.com/api/file/download?id=6ORkfHhoPNv7dAld'}, {'name': '菠菜南瓜芝士派_A', 'url': 'https://starbucks.joywok.com/api/file/download?id=Q0h4CPi0bkWm584M'}, {'name': '菠菜南瓜芝士派_B', 'url': 'https://starbucks.joywok.com/api/file/download?id=yu4FC75GojuHGON9'}]",11153875,菠菜南瓜芝士派,食品,产品介绍：酥皮烘烤过后金黄香脆，内馅选用奶油芝士、车达芝士酱、帕玛臣芝士精心搭配，搭配菠菜和烤制南瓜来提供丰富口感。咸香馥郁、层次丰富，是美味营养的暖心之选。加热指引：Sandwich-Spinach Pie推荐话术：全新上市的菠菜南瓜芝士派，内馅选用不同芝士精心搭配，咸香馥郁，需要来一个试试吗？建议搭配：饮品 ：太妃榛果拿铁、热美式咖啡冲煮咖啡 ：浓缩烘焙咖啡豆温馨提示：伙伴可以在完成试吃后登入电子食品护照【路径：绿围群APP-个人中心-食品护照】，留下美好的试吃回忆~,"[{'name': '菠菜南瓜芝士派', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=EVCzbSaq69EOCx35'}]","11/28上新
12颗星星兑换"
SO5QpMjHztPOh5Ra,aglOZaREQrwSukAz,"[{'name': 'WeChat Image_20231117154813', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=zUTn2Emw6rlL0ixL'}, {'name': '7caebcd87a980aede7c393c9fd2d4ced', 'url': 'https://starbucks.joywok.com/api/file/download?id=G0H0xvhACQidxNOA'}, {'name': 'WeChat Image_20231117154802', 'url': 'https://starbucks.joywok.com/api/file/download?id=bWHfi7uc5XKVaWE5'}]",,门票预订指引  ,星光会员节,1215星光盛典门票预订视频教程 建议伙伴全程进行观看！- 最上方位置 关于星光盛典门票的具体指引请伙伴移动至【门票预订详情】 页全程进行阅览,"[{'name': '门票预订指引', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=EvoalIYcoCX7BWKM'}]","视频教程
12/11-12/14"
EjXYnfDaA8ZCun8l,aglOZaREQrwSukAz,"[{'name': 'WeChat Image_20231117153153', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=4Pbl7c74UvuQu3P5'}, {'name': 'WeChat Image_20231117153204', 'url': 'https://starbucks.joywok.com/api/file/download?id=FIFgN1dCYF5EptWu'}]",,理念 | 时间表 ,星光会员节,冬日暖星 有没有一颗星星，比太阳更暖？有没有一种心意，从不会降温？星巴克就像你身边的一颗“暖星”持续发射温暖射线，为生活注入美好暖意而它的地心引力，更拉近了你我之间的距离，让情感逐渐升温这个冬日，星巴克限时启动【暖星企划】将暖暖心意化作源源好礼与福利，走星回馈每一位有星的你快来相聚，感受星巴克从不降温的暖暖“星意”！,"[{'name': '会员节时间表', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=g4T2NGdmLTZX9Gge'}]","11/28-12/15星光会员节
冬日暖星"
v9wW7OTaYRzWfqRE,aglOZaREQrwSukAz,"[{'name': '大图', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=BMblOTIWIuEMi38m'}, {'name': '1111', 'url': 'https://starbucks.joywok.com/api/file/download?id=nccIZWCMwqXl9EDf'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=xjG4z0L03nmKoooU'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=TiqwJtQeL5d4c2Zx'}, {'name': '6', 'url': 'https://starbucks.joywok.com/api/file/download?id=2XRM8Ysaf5ANCBS4'}, {'name': '8', 'url': 'https://starbucks.joywok.com/api/file/download?id=hdZ20SPSnp2TIWN1'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=HGYKcFisxcCOsh16'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=2P6Q8dx1JpvGNChh'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=pgM81oanLorqApvb'}]",11153913,星舒适会员星礼包 ,会员星礼包,随着气温的下降，我们将推出一款温馨的星舒适会员星礼包，随卡含多功能夜灯加湿器1个，随时随地感受温暖与保湿的舒适环境。销售亮点：1.颜值在线，装点秋冬季桌面2.实用主义典范，夜灯加湿功能，兼具性价比3.随心加湿，萌萌熊店长给你带来舒适环境4.暖色夜灯，温馨氛围一点即得,[],"11/28上市
加湿器"
XnmBK6YqXzA0sYMT,aglOZaREQrwSukAz,"[{'name': '3028cc51289d209ab48e927da2ed3e0', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=NMsV9ENx5s6zlCAI'}, {'name': 'MIXATO热红酒', 'url': 'https://starbucks.joywok.com/api/file/download?id=sglQhx8Wsz8X6uL7'}, {'name': '3028cc51289d209ab48e927da2ed3e0', 'url': 'https://starbucks.joywok.com/api/file/download?id=g1eNeXeuB4RgM0jd'}]",,MIXATO 招牌热红酒 ,RO饮品,MIXATO招牌热红酒经典回归！非常具有节日特色的一款热红酒，用香料茶温暖的辛香，交织着力娇酒那清新的柑橘般风味，再用雪莉酒带来悠长的尾韵。这一杯，是你冬日里无法放手的温暖。,"[{'name': 'MIXATO招牌热红酒', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=tgeADGZLNy24Lx1V'}]","12/12上市
BAR MIXATO"
1GM9rbqcBLPm0tHx,aglOZaREQrwSukAz,"[{'name': '雪舞莓香', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=NRdo93CPNOEMTucW'}, {'name': '雪舞莓香', 'url': 'https://starbucks.joywok.com/api/file/download?id=V8x7ZlixQeqJPI3N'}, {'name': '雪舞莓香', 'url': 'https://starbucks.joywok.com/api/file/download?id=TeOg5XJYlye1It7O'}]",,雪舞莓香,RO饮品,顶部覆盖的是绵密的稀奶油，底部涌动的是莓香瑰露乌龙茶与酒的创意融合。杏味力娇酒在茶感和酒感中带入一丝杏仁芳香，带来一杯专属冬日的浪漫。,"[{'name': '雪舞莓香', 'file_type': 'jw_n_doc', 'url': 'https://starbucks.joywok.com/api/file/download?id=iwHbB3k6EHNLTxOh'}]","12/12上市
BAR MIXATO"
gJ7ZaMCRl9G2DAAt,aglOZaREQrwSukAz,"[{'name': '大图22', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=c8IsmVo4rAWLi8zT'}, {'name': '22', 'url': 'https://starbucks.joywok.com/api/file/download?id=ox8lBVkYrb5Sv0NZ'}]",11155066/11155067,2024新年快乐星礼卡,星礼卡,随着新年档期的临近，我们会提供一款2024新年星礼卡，该卡面将采用3D分层的效果，展现新国潮的设计概念，展望2024美好的开端，从而增加节日卡片销售机会。,[],11/28上市
RV7v38HavZhg8wQq,aglOZaREQrwSukAz,"[{'name': 'Weixin Image_20231128183344', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=fL28635BbRAae8Gw'}, {'name': 'starbucks-christmas_11', 'url': 'https://starbucks.joywok.com/api/file/download?id=iyqHnRDq9PF01hSl'}]",,咖啡宝藏系列,商品,咖啡是星巴克的核心，也是我们创造人文联结的桥梁。在这样一个与家人和朋友欢聚一堂、分享欢乐的节日里，星巴克也想把最重要的“咖啡宝藏”分享给消费者。此次咖啡宝藏系列商品设计灵感来源于从咖啡种子到一杯咖啡的全过程。从珍珠般洁白无暇的咖啡花，到红宝石般璀璨闪耀的咖啡浆果，到猫眼石般贵气灵动的绿色咖啡生豆，再到黄钻石般雍容华贵的烘培咖啡，最后到黑金般厚重典雅的咖啡浓缩，这些都是星巴克的咖啡宝藏。借助咖啡宝藏系列商品，在这充满快乐的节日里，与我们的伙伴和顾客、家人和朋友彼此分享祝福和欢乐。为所有人，确保可持续的咖啡未来!咖啡宝藏系列，为时光上色！,[],"匠心
勇气
快乐"
Y3Xb58L8wd3geFX4,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克1005', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=6ohDXWMqnu9qOcE3'}, {'name': '11.14 星巴克1005', 'url': 'https://starbucks.joywok.com/api/file/download?id=MTk5B1c0kwGplDbB'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=de3OU71lRvx7Wjix'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=efTsJu320aDdOcxC'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=jxK8iUqNuvtAtZFT'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=WPbX5obY6YSgiooz'}, {'name': '组 2 (3)', 'url': 'https://starbucks.joywok.com/api/file/download?id=jfuaeYrCxzYEkNxj'}]",11154861,咖啡宝藏系列臻白咖啡花款马克杯355ml,商品,设计意在表现纯白的咖啡花与珍珠的完美结合，优雅气质令人心动。简约精致立体的浮雕加以七彩珠光的釉色，让杯子更生动、立体、丰富。,[],"12/5上市
咖啡宝藏系列"
BuhGTDXVRJSf65V5,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0895', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=K0gVeHrVgoTU8Umk'}, {'name': '11.14 星巴克0895', 'url': 'https://starbucks.joywok.com/api/file/download?id=8ZLku8jayOfpiZaB'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=qnEJIxYPj77IoiFa'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=LfFxDV5Sq11SWroh'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=2tvbw2dso4C0qTO3'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=uy9rTnNNN7x1mtkl'}, {'name': '组 2 (2)', 'url': 'https://starbucks.joywok.com/api/file/download?id=OENH133AX8o9roN7'}]",11154858,咖啡宝藏系列璀璨宝石造型款马克杯340ml,商品,表面不规则凹凸造型的马克杯，杯口和手柄都使用了手绘的真金效果，搭配宝石造型的链条加以点缀，整体简单而高级。提醒：请将宝石造型链条如图所示绕在杯身陈列。,[],"12/5上市
咖啡宝藏系列"
bLRWrUCIOv2dN2Cl,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0945', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=onXBnGggn9ntt1Jq'}, {'name': '11.14 星巴克0945', 'url': 'https://starbucks.joywok.com/api/file/download?id=OK81GxWvR5soQEqv'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=jsj93ITQmwFumRk4'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=AAvBqIzpt5sO2GeJ'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=ISdtsGfxxeT8wSoR'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=6vFrhr7rarErsbu0'}, {'name': '6', 'url': 'https://starbucks.joywok.com/api/file/download?id=fVPgBwdAIrf8l9YN'}, {'name': '组 2 (11)', 'url': 'https://starbucks.joywok.com/api/file/download?id=aFpdltyzpo1DJzy8'}]",11154820,  咖啡宝藏系列臻白提手不锈钢杯(配手绳) 710ml,商品,杯身设计简洁，白色底色、激光logo，加上可拆卸节绳手环配件，纯洁中尽显优雅高贵。不锈钢的杯盖和提手，不仅使用安心，而且质感满满。710ml大容量设计，满足您一天饮水的需求，办公室、出行和健身运动爱好者的好伴侣。,[],"12/5上市
咖啡宝藏系列"
0pUs63b0CMWYTBQv,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0647', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=IckVh9LqMc0JQEg5'}, {'name': '11.14 星巴克0647', 'url': 'https://starbucks.joywok.com/api/file/download?id=f2DP2AcFZ0L60XSp'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=N48yVyMUcn8XCajs'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=rucXILZxL8MsyOUy'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=8muBDcQnfR5L5NOj'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=DQmnKz2mwCSsLP3N'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=1iZMKbs1Wx5Ej9Gd'}, {'name': '6', 'url': 'https://starbucks.joywok.com/api/file/download?id=7vUb0KVxRjz2Z7xF'}, {'name': '8', 'url': 'https://starbucks.joywok.com/api/file/download?id=sv9ytSv3jH1BzpDM'}, {'name': '组 2 (5)', 'url': 'https://starbucks.joywok.com/api/file/download?id=IsJekLYF2fqrI4wX'}]",11154807,咖啡宝藏系列红色茶滤款不锈钢杯配卡包520ml,商品,茶滤保温杯，杯身如咖啡浆果般璀璨闪耀，另外配有提手和卡包，方便手提外出使用，也可取下直接使用。,[],"12/5上市
咖啡宝藏系列"
5qs3bcsaprvPq7Vu,aglOZaREQrwSukAz,"[{'name': '组 4', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=dLHUwNxp19Bnt58O'}, {'name': '组 1', 'url': 'https://starbucks.joywok.com/api/file/download?id=0wOJ5sz63TS3sHcA'}, {'name': '组 3', 'url': 'https://starbucks.joywok.com/api/file/download?id=oIllrG0M1aG0rLkS'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=dMH2ymZNs4GdYxIQ'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=Jn7oAHdgEYNeqFgc'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=jpY2qr65NJXbpTLg'}]",11154845,节日礼盒系列随身咖啡杯套装,商品,包袋夹层可携带单只星巴克VIA咖啡，小容量保温杯，适配单只VIA所需水量。随时随地享用美味咖啡。奶白色的杯身，加上咖啡花的点缀，十分的小清新，配置同色系红色包袋，更有节日氛围。,[],"12/5上市
咖啡宝藏系列
节日礼盒"
rUAQs7U9QJv93hYe,aglOZaREQrwSukAz,"[{'name': '组 8', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=A1Hm2aE81qBpAJZ5'}, {'name': '杯子', 'url': 'https://starbucks.joywok.com/api/file/download?id=vMv8yOlyyIorQzMy'}, {'name': '组 7', 'url': 'https://starbucks.joywok.com/api/file/download?id=PEGhq23oBc36DCTi'}, {'name': '组 5', 'url': 'https://starbucks.joywok.com/api/file/download?id=PslPPKko2ZjwYdGm'}, {'name': '组 6', 'url': 'https://starbucks.joywok.com/api/file/download?id=tUJGCEUNHTUM72D3'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=M6Id8AFmm7sZjTe5'}]",11154808,节日礼盒系列Hario联名咖啡手冲套组,商品,咖啡器具领域头部品牌HARIO旗下经典手冲套装之一，新款不锈钢桌面马克杯搭配超细不锈钢滤网滤杯，可充分过滤咖啡渣，适用户外、出差等多种场景。精美礼盒包装是节日送礼的不错选择。,[],"12/5上市
咖啡宝藏系列
节日礼盒"
Qayo8JKnVl73vkom,aglOZaREQrwSukAz,"[{'name': '组 12', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=1yBZIZZPr9PdEciy'}, {'name': 'merch-1', 'url': 'https://starbucks.joywok.com/api/file/download?id=JqbSpiDK9JpIF8P1'}, {'name': '组 8', 'url': 'https://starbucks.joywok.com/api/file/download?id=fu3IncpKOsBbzwSx'}, {'name': '组 7', 'url': 'https://starbucks.joywok.com/api/file/download?id=U1Jpj7KeC6OGdMLs'}, {'name': '组 9', 'url': 'https://starbucks.joywok.com/api/file/download?id=Sn9bx5N6eJ3Fyx9V'}, {'name': '组 10', 'url': 'https://starbucks.joywok.com/api/file/download?id=j2lZF10IK8UhB0OX'}, {'name': '组 2', 'url': 'https://starbucks.joywok.com/api/file/download?id=VytEwR3ARP86uMog'}]",11154809,节日礼盒系列Hario联名咖啡手冲聪明杯套组 ,商品,仅RB/RO/臻选咖啡焙烤坊销售咖啡器具领域头部品牌HARIO旗下经典手冲套装之一，手冲咖啡聪明杯，浸泡式萃取，一键按压，实现焖蒸功能。圆锥V造型，内壁螺旋纹设计增加水流路径，使咖啡充分萃取。适用户外、出差等多种场景。精美礼盒包装是节日送礼的不错选择。,[],"12/5上市
咖啡宝藏系列
节日礼盒
RB/RO/臻选咖啡焙烤坊销售"
EvCmoRbit00JK1kl,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0796', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=Ya5Q8GuZLs7SYf8e'}, {'name': '11.14 星巴克0796', 'url': 'https://starbucks.joywok.com/api/file/download?id=rJ98ESjPpwnyc6Ao'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=4gAFoZkReesg5s1B'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=rPYRsapQeYCFBfr4'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=ByAE89C97Tf5x2D7'}, {'name': '6', 'url': 'https://starbucks.joywok.com/api/file/download?id=11mxnYApc42ZZcVd'}, {'name': '7', 'url': 'https://starbucks.joywok.com/api/file/download?id=vZRE57pnHXL5BxKF'}, {'name': '8', 'url': 'https://starbucks.joywok.com/api/file/download?id=mx0X615uReP0p19U'}, {'name': '9', 'url': 'https://starbucks.joywok.com/api/file/download?id=r5aNSi3GzWJPEdLN'}, {'name': '组 2 (1)', 'url': 'https://starbucks.joywok.com/api/file/download?id=jm9Q3Felr8jSPyE2'}]",11154821,咖啡宝藏系列双饮口不锈钢杯含配件 650ml,商品,深绿猫眼石效果杯身，从设计上给杯子增加了许多光彩。珠光宝气的可拆卸配件，给杯子增加了几分知性与贵气。敞口设计方便清洗，弧形把手美观贴合手掌，让每次接触都是那么自然；吸管/直饮双饮口设计，实现一杯多种饮用方式，让饮用更欢愉。,[],"12/5上市
咖啡宝藏系列"
tOdXuxjP2ttt30cV,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0747', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=e1SWNYgMrLPDTp1J'}, {'name': '11.14 星巴克0747', 'url': 'https://starbucks.joywok.com/api/file/download?id=7shbu1puQ9dpJV0p'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=vcLra3vQb2RAAvLw'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=L5rYhbAGN9yK9G8V'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=4HxQqo6OdbtJ9gXJ'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=56zN1OpzmBO2FYbD'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=riknaE0b2GTnTIQK'}, {'name': '6', 'url': 'https://starbucks.joywok.com/api/file/download?id=rJ7uZ9ZdJ5Fqb5kv'}, {'name': '8', 'url': 'https://starbucks.joywok.com/api/file/download?id=05xTiquHv9FxYZz6'}, {'name': '组 2（合并）', 'url': 'https://starbucks.joywok.com/api/file/download?id=UG7fFd7kLjlL19Jr'}]",11154803,咖啡宝藏系列青碧款双盖不锈钢随行杯650ml ,商品,不锈钢保温壶自带拎手，方便携带外出。 上下双杯盖设计，方便冬日家人朋友分享。 下杯自带咖啡粉收纳盒和滤网，冬日户外也可迅速享受一杯美味咖啡。,[],"12/5上市
咖啡宝藏系列"
sdjxpOhv2xN6N1U4,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0819', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=eGxRjsIiPSSWYE7R'}, {'name': '11.14 星巴克0819', 'url': 'https://starbucks.joywok.com/api/file/download?id=O3ywGjMEPURJMA23'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=2zoYD9J5jnxc8noC'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=AfdVFpV1rQTjl3sF'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=4cTeubOcmDqBjl5F'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=dgw6yzeYmOjeuF9D'}, {'name': '组 2 (6)', 'url': 'https://starbucks.joywok.com/api/file/download?id=4DXmlRH7u2yIoztG'}]",11154802,咖啡宝藏系列晶钻绿款不锈钢随行杯355ml,商品,不锈钢保温杯，防洒防漏杯盖，方便随行携带。独特红酒杯造型设计，节日热红酒的最佳保温选择。 生豆绿爆闪褶皱漆，带来闪耀节日氛围。,[],"12/5上市
咖啡宝藏系列"
tziU35qLeKCMeYyR,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0849', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=UCklU6whbHnkiaJG'}, {'name': '11.14 星巴克0849', 'url': 'https://starbucks.joywok.com/api/file/download?id=7QR6IR89PbpXIuIU'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=kUc0qg5y0IAJYFVc'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=EJKM7nDU812ojDUl'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=OhaXhrFISIZIyxoF'}, {'name': '组 2 (4)', 'url': 'https://starbucks.joywok.com/api/file/download?id=pVk4zIu7982TmdsV'}]",11154800,咖啡宝藏系列青绿描金款马克杯355ml,商品,"设计灵感来自于咖啡生豆的绿色配色，搭配螺旋形金色把手, 金色勾勒杯身线条，简约大气。",[],"12/5上市
咖啡宝藏系列"
zWQQa888HYe02Chj,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0681', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=6RtHHz5JxyjQTU8q'}, {'name': '11.14 星巴克0681', 'url': 'https://starbucks.joywok.com/api/file/download?id=URtddcRsM5UrNC55'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=6DycpSPrfxmf1Dxb'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=ucg0UG3VMwlsZbig'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=sVCpMuYmg7iGXa3Q'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=7F66zXzjv2w6JvqV'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=hAg3G8I0u42LrkTe'}, {'name': '组 2 (13)', 'url': 'https://starbucks.joywok.com/api/file/download?id=fBaC55UftRWgNPKM'}]",11154864,咖啡宝藏系列古铜金渐变款不锈钢随行杯577ml,商品,杯盖提手一体设计，方便携带，杯盖连接瓶身避免遗失。咖啡色带金色的渐变，搭配钻石漆，仿佛能看到咖啡豆采摘到烘培，从璞石蜕变到黄金的全过程，整体大方高级，让人眼前一亮。,[],"12/5上市
咖啡宝藏系列"
U6bk2py8GdptKyG3,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0713', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=OR3rEYl7z2nScsbt'}, {'name': '11.14 星巴克0713', 'url': 'https://starbucks.joywok.com/api/file/download?id=K33tMTLcX7Y4RgyK'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=zEdCwNPasRL5L83w'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=1Pkqln5ej82Bw5Ml'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=a2x5sYMcRXR8mRVU'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=QCpNjuaAMrIB6OYA'}, {'name': '组 2 (8)', 'url': 'https://starbucks.joywok.com/api/file/download?id=rTdzU4aCfJGAAKU4'}]",11154862,咖啡宝藏系列复古铜色印章款马克杯355ml,商品,该杯盘组要传达的是咖啡豆最终如“黄金的油脂”，如黄铜以彰显其“成就”阶段。另外，金属釉的特殊效果也让杯子更具特色，搭配同色调金属Siren Logo，足够厚重低调，完美展现了我们要表达的“成就”感。推荐话术：全新咖啡宝藏系列商品上市了！这个复古铜色印章款马克杯造型精致，搭配同款杯盘，工作居家，更加方便实用，用户群体不受限制。,[],"12/5上市
咖啡宝藏系列"
WY8y2fG2VPClTc38,aglOZaREQrwSukAz,"[{'name': '11.14 星巴克0688', 'url': 'https://starbucks.joywok.com/openfile/getfile?type=jw_n_maker&id=YWPKYNvIwHmk5snR'}, {'name': '11.14 星巴克0688', 'url': 'https://starbucks.joywok.com/api/file/download?id=Eag8jWu6qQifXOpb'}, {'name': '1', 'url': 'https://starbucks.joywok.com/api/file/download?id=0ABCkSh3E87gUiVw'}, {'name': '2', 'url': 'https://starbucks.joywok.com/api/file/download?id=g6hK7QDu4lkQEMAq'}, {'name': '3', 'url': 'https://starbucks.joywok.com/api/file/download?id=Cfk0tPjBxXX58XGt'}, {'name': '4', 'url': 'https://starbucks.joywok.com/api/file/download?id=C8d8IodW56oSsze8'}, {'name': '5', 'url': 'https://starbucks.joywok.com/api/file/download?id=w78gbiRAf3rhtcpD'}, {'name': '组 2 (12)', 'url': 'https://starbucks.joywok.com/api/file/download?id=UcPmoK2OUpO6YZK4'}]",11154863,咖啡宝藏系列钻石造型款直饮吸管塑料杯710ml,商品,方型切割宝石杯面，内杯金葱插卡，外杯黑金渐层，精致又高级。710ml大容量水杯，吸管/直饮两用杯盖。干燥的冬季需要保持皮肤好状态，满足每日补水需求。,[],"12/5上市
咖啡宝藏系列"
